GameID,HomeTeam,HomeTeamID,AwayTeam,AwayTeamID,Date
22101077,HOU,1610612745,WAS,1610612764,20220321
22101078,OKC,1610612760,BOS,1610612738,20220321
22101079,DAL,1610612742,MIN,1610612750,20220321
22101080,ORL,1610612753,GSW,1610612744,20220322
22101081,NYK,1610612752,ATL,1610612737,20220322
22101082,MIL,1610612749,CHI,1610612741,20220322
22101083,DEN,1610612743,LAC,1610612746,20220322
22101084,CHA,1610612766,NYK,1610612752,20220323
22101085,DET,1610612765,ATL,1610612737,20220323
22101086,IND,1610612754,SAC,1610612758,20220323
22101087,BOS,1610612738,UTA,1610612762,20220323
22101088,MIA,1610612748,GSW,1610612744,20220323
22101089,MEM,1610612763,BKN,1610612751,20220323
22101090,MIN,1610612750,PHX,1610612756,20220323
22101091,OKC,1610612760,ORL,1610612753,20220323
22101092,DAL,1610612742,HOU,1610612745,20220323
22101093,LAL,1610612747,PHI,1610612755,20220323
22101094,POR,1610612757,SAS,1610612759,20220323
22101095,TOR,1610612761,CLE,1610612739,20220324
22101096,MEM,1610612763,IND,1610612754,20220324
22101097,MIL,1610612749,WAS,1610612764,20220324
22101098,NOP,1610612740,CHI,1610612741,20220324
22101099,DEN,1610612743,PHX,1610612756,20220324
22101100,CHA,1610612766,UTA,1610612762,20220325
22101101,DET,1610612765,WAS,1610612764,20220325
22101102,ATL,1610612737,GSW,1610612744,20220325
22101103,MIA,1610612748,NYK,1610612752,20220325
22101104,MIN,1610612750,DAL,1610612742,20220325
22101105,POR,1610612757,HOU,1610612745,20220325
22101106,LAC,1610612746,PHI,1610612755,20220325
22101107,NOP,1610612740,SAS,1610612759,20220326
22101108,ORL,1610612753,SAC,1610612758,20220326
22101109,TOR,1610612761,IND,1610612754,20220326
22101110,CLE,1610612739,CHI,1610612741,20220326
22101111,MIA,1610612748,BKN,1610612751,20220326
22101112,MEM,1610612763,MIL,1610612749,20220326
22101113,DEN,1610612743,OKC,1610612760,20220326
22101114,POR,1610612757,HOU,1610612745,20220326
22101115,DET,1610612765,NYK,1610612752,20220327
22101116,BOS,1610612738,MIN,1610612750,20220327
22101117,WAS,1610612764,GSW,1610612744,20220327
22101118,PHX,1610612756,PHI,1610612755,20220327
22101119,NOP,1610612740,LAL,1610612747,20220327
22101120,BKN,1610612751,CHA,1610612766,20220327
22101121,DAL,1610612742,UTA,1610612762,20220327
22101122,CHA,1610612766,DEN,1610612743,20220328
22101123,CLE,1610612739,ORL,1610612753,20220328
22101124,IND,1610612754,ATL,1610612737,20220328
22101125,MIA,1610612748,SAC,1610612758,20220328
22101126,NYK,1610612752,CHI,1610612741,20220328
22101127,TOR,1610612761,BOS,1610612738,20220328
22101128,HOU,1610612745,SAS,1610612759,20220328
22101129,MEM,1610612763,GSW,1610612744,20220328
22101130,POR,1610612757,OKC,1610612760,20220328
22101131,PHI,1610612755,MIL,1610612749,20220329
22101132,WAS,1610612764,CHI,1610612741,20220329
22101133,BKN,1610612751,DET,1610612765,20220329
22101134,DAL,1610612742,LAL,1610612747,20220329
22101135,LAC,1610612746,UTA,1610612762,20220329
22101136,CLE,1610612739,DAL,1610612742,20220330
22101137,IND,1610612754,DEN,1610612743,20220330
22101138,WAS,1610612764,ORL,1610612753,20220330
22101139,BOS,1610612738,MIA,1610612748,20220330
22101140,NYK,1610612752,CHA,1610612766,20220330
22101141,TOR,1610612761,MIN,1610612750,20220330
22101142,HOU,1610612745,SAC,1610612758,20220330
22101143,OKC,1610612760,ATL,1610612737,20220330
22101144,SAS,1610612759,MEM,1610612763,20220330
22101145,GSW,1610612744,PHX,1610612756,20220330
22101146,POR,1610612757,NOP,1610612740,20220330
22101147,DET,1610612765,PHI,1610612755,20220331
22101148,BKN,1610612751,MIL,1610612749,20220331
22101149,CHI,1610612741,LAC,1610612746,20220331
22101150,UTA,1610612762,LAL,1610612747,20220331
22101151,ORL,1610612753,TOR,1610612761,20220401
22101152,WAS,1610612764,DAL,1610612742,20220401
22101153,BOS,1610612738,IND,1610612754,20220401
22101154,HOU,1610612745,SAC,1610612758,20220401
22101155,MEM,1610612763,PHX,1610612756,20220401
22101156,MIL,1610612749,LAC,1610612746,20220401
22101157,OKC,1610612760,DET,1610612765,20220401
22101158,SAS,1610612759,POR,1610612757,20220401
22101159,DEN,1610612743,MIN,1610612750,20220401
22101160,LAL,1610612747,NOP,1610612740,20220401
22101161,PHI,1610612755,CHA,1610612766,20220402
22101162,NYK,1610612752,CLE,1610612739,20220402
22101163,ATL,1610612737,BKN,1610612751,20220402
22101164,CHI,1610612741,MIA,1610612748,20220402
22101165,GSW,1610612744,UTA,1610612762,20220402
22101166,BOS,1610612738,WAS,1610612764,20220403
22101167,MIL,1610612749,DAL,1610612742,20220403
22101168,LAL,1610612747,DEN,1610612743,20220403
22101169,IND,1610612754,DET,1610612765,20220403
22101170,CLE,1610612739,PHI,1610612755,20220403
22101171,ORL,1610612753,NYK,1610612752,20220403
22101172,TOR,1610612761,MIA,1610612748,20220403
22101173,HOU,1610612745,MIN,1610612750,20220403
22101174,OKC,1610612760,PHX,1610612756,20220403
22101175,SAS,1610612759,POR,1610612757,20220403
22101176,SAC,1610612758,GSW,1610612744,20220403
22101177,LAC,1610612746,NOP,1610612740,20220403
22101178,IND,1610612754,PHI,1610612755,20220405
22101179,ORL,1610612753,CLE,1610612739,20220405
22101180,BKN,1610612751,HOU,1610612745,20220405
22101181,MIA,1610612748,CHA,1610612766,20220405
22101182,TOR,1610612761,ATL,1610612737,20220405
22101183,CHI,1610612741,MIL,1610612749,20220405
22101184,MIN,1610612750,WAS,1610612764,20220405
22101185,OKC,1610612760,POR,1610612757,20220405
22101186,DEN,1610612743,SAS,1610612759,20220405
22101187,UTA,1610612762,MEM,1610612763,20220405
22101188,SAC,1610612758,NOP,1610612740,20220405
22101189,PHX,1610612756,LAL,1610612747,20220405
22101190,DET,1610612765,DAL,1610612742,20220406
22101191,NYK,1610612752,BKN,1610612751,20220406
22101192,ATL,1610612737,WAS,1610612764,20220406
22101193,CHI,1610612741,BOS,1610612738,20220406
22101194,UTA,1610612762,OKC,1610612760,20220406
22101195,LAC,1610612746,PHX,1610612756,20220406
22101196,CHA,1610612766,ORL,1610612753,20220407
22101197,TOR,1610612761,PHI,1610612755,20220407
22101198,MIL,1610612749,BOS,1610612738,20220407
22101199,MIN,1610612750,SAS,1610612759,20220407
22101200,NOP,1610612740,POR,1610612757,20220407
22101201,DEN,1610612743,MEM,1610612763,20220407
22101202,GSW,1610612744,LAL,1610612747,20220407
22101203,DET,1610612765,MIL,1610612749,20220408
22101204,WAS,1610612764,NYK,1610612752,20220408
22101205,BKN,1610612751,CLE,1610612739,20220408
22101206,TOR,1610612761,HOU,1610612745,20220408
22101207,MIA,1610612748,ATL,1610612737,20220408
22101208,CHI,1610612741,CHA,1610612766,20220408
22101209,DAL,1610612742,POR,1610612757,20220408
22101210,UTA,1610612762,PHX,1610612756,20220408
22101211,LAL,1610612747,OKC,1610612760,20220408
22101212,LAC,1610612746,SAC,1610612758,20220409
22101213,MEM,1610612763,NOP,1610612740,20220409
22101214,PHI,1610612755,IND,1610612754,20220409
22101215,SAS,1610612759,GSW,1610612744,20220409
22101216,BKN,1610612751,IND,1610612754,20220410
22101217,CHA,1610612766,WAS,1610612764,20220410
22101218,CLE,1610612739,MIL,1610612749,20220410
22101219,DAL,1610612742,SAS,1610612759,20220410
22101220,DEN,1610612743,LAL,1610612747,20220410
22101221,HOU,1610612745,ATL,1610612737,20220410
22101222,LAC,1610612746,OKC,1610612760,20220410
22101223,MEM,1610612763,BOS,1610612738,20220410
22101224,MIN,1610612750,CHI,1610612741,20220410
22101225,NOP,1610612740,GSW,1610612744,20220410
22101226,NYK,1610612752,TOR,1610612761,20220410
22101227,ORL,1610612753,MIA,1610612748,20220410
22101228,PHI,1610612755,DET,1610612765,20220410
22101229,PHX,1610612756,SAC,1610612758,20220410
22101230,POR,1610612757,UTA,1610612762,20220410
